,...1,valid,incent_heads,incent_guess,country_guess,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score
794,794,1,5,no,United Kingdom of Great Britain and Northern Ireland,2.0,3.0,India,True,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,100.0,India,1.0,,0.0,0,0.0,0,0,0,1.0,2.0,400000,1.0,8.0,1.0,1.0,1.0,1.0,0
795,795,1,3,yes,대한민국,2.0,4.0,South Korea,True,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,95.0,South Korea,,,1.0,0,0.0,0,0,0,2.0,3.0,소득없음,4.0,7.0,2.0,2.0,1.0,2.0,0
796,796,1,5,no,영국과 북 아일랜드의 영국,1.0,2.0,South Korea,True,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,90.0,South Korea,2.0,,1.0,1,1.0,1,1,1,1.0,1.0,200,3.0,7.0,2.0,2.0,2.0,2.0,3
797,797,1,5,yes,아르헨티나,2.0,4.0,South Korea,True,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,50.0,South Korea,3.0,,1.0,0,0.0,0,0,0,2.0,2.0,5000000,4.0,7.0,2.0,2.0,2.0,2.0,0
798,798,1,5,yes,Argentina,1.0,2.0,Argentina,True,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,90.0,Argentina,2.0,,1.0,0,0.0,0,0,0,1.0,2.0,5000,3.0,1.0,2.0,1.0,2.0,2.0,0
799,799,1,5,yes,Argentina,2.0,3.0,India,True,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,50.0,India,1.0,,1.0,1,1.0,1,1,1,1.0,1.0,43000,1.0,7.0,2.0,2.0,2.0,1.0,3
800,800,1,3,no,South Africa,1.0,6.0,UK,False,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,80.0,UK,2.0,,0.0,0,0.0,0,0,0,2.0,3.0,1500,3.0,3.0,2.0,2.0,2.0,2.0,0
801,801,1,3,yes,Reino Unido da Grã-Bretanha e Irlanda do Norte,1.0,6.0,Portugal,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,75.0,Portugal,3.0,FL_239,0.0,0,0.0,0,0,0,2.0,2.0,1800,3.0,7.0,2.0,2.0,1.0,2.0,0
802,802,1,3,yes,United Kingdom of Great Britain and Northern Ireland,2.0,5.0,India,True,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,India,1.0,,0.0,0,0.0,0,0,0,2.0,2.0,40000,1.0,5.0,1.0,1.0,1.0,1.0,0
803,803,1,3,yes,덴마크,1.0,5.0,South Korea,False,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,40.0,South Korea,3.0,,0.0,0,0.0,0,1,0,1.0,1.0,6555조,4.0,7.0,2.0,2.0,1.0,2.0,0
804,804,1,3,yes,아르헨티나,2.0,2.0,South Korea,False,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,South Korea,3.0,,1.0,0,0.0,0,0,0,1.0,1.0,학생입니다.,4.0,7.0,2.0,2.0,1.0,1.0,0
805,805,1,3,no,Argentina,1.0,6.0,UK,True,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,100.0,UK,3.0,,0.0,0,0.0,0,0,0,2.0,3.0,3200,4.0,5.0,2.0,2.0,2.0,2.0,0
806,806,1,5,no,África Do Sul,2.0,3.0,Portugal,True,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,100.0,Portugal,3.0,FL_243,1.0,1,1.0,0,1,1,1.0,1.0,0,4.0,7.0,2.0,2.0,1.0,2.0,2
807,807,1,5,yes,Dinamarca,1.0,2.0,Portugal,False,4.0,4.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,100.0,Portugal,3.0,FL_242,0.0,0,0.0,0,0,0,1.0,2.0,2000,4.0,8.0,2.0,2.0,1.0,2.0,0
808,808,1,5,no,República de Corea,2.0,4.0,Argentina,True,2.0,2.0,4.0,1.0,,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,99.0,Argentina,2.0,,0.0,0,0.0,0,0,0,1.0,2.0,10000,2.0,3.0,2.0,2.0,1.0,1.0,0
809,809,1,5,no,인도,1.0,4.0,South Korea,True,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,South Korea,3.0,,1.0,1,1.0,0,1,1,1.0,1.0,330만원,4.0,7.0,2.0,2.0,1.0,2.0,2
810,810,1,5,yes,India,2.0,3.0,India,True,3.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,70.0,India,3.0,,0.0,1,1.0,1,0,1,2.0,2.0,300000,3.0,7.0,1.0,2.0,1.0,2.0,3
811,811,1,5,no,África Do Sul,1.0,3.0,Portugal,True,4.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,60.0,Portugal,2.0,FL_243,1.0,1,1.0,1,1,1,1.0,3.0,650,1.0,6.0,2.0,2.0,2.0,2.0,3
812,812,1,3,yes,República da Coreia,2.0,3.0,Portugal,True,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,88.0,Portugal,3.0,FL_238,0.0,0,0.0,0,0,0,1.0,3.0,850,4.0,8.0,2.0,2.0,1.0,2.0,0
813,813,1,3,no,Portugal,1.0,4.0,Portugal,True,3.0,4.0,3.0,1.0,5.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,80.0,Portugal,3.0,FL_240,1.0,0,0.0,0,0,0,2.0,3.0,1850,3.0,7.0,2.0,2.0,1.0,2.0,0
814,814,1,5,yes,Índia,1.0,2.0,Portugal,False,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,30.0,Portugal,2.0,FL_237,1.0,0,1.0,0,0,0,1.0,1.0,300,3.0,7.0,2.0,1.0,1.0,2.0,0
815,815,1,5,no,Reino Unido da Grã-Bretanha e Irlanda do Norte,2.0,4.0,Portugal,True,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,100.0,Portugal,2.0,FL_239,0.0,0,0.0,0,0,0,3.0,2.0,800,3.0,1.0,2.0,2.0,2.0,1.0,0
816,816,1,5,no,Republikken Korea,1.0,3.0,Denmark,True,4.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,60.0,Denmark,3.0,,1.0,0,0.0,0,1,0,1.0,1.0,8500,4.0,8.0,1.0,2.0,1.0,2.0,0
817,817,1,5,yes,Argentina,2.0,3.0,Denmark,True,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,Denmark,3.0,,0.0,0,0.0,0,1,0,2.0,3.0,?,3.0,7.0,2.0,2.0,2.0,2.0,0
818,818,1,3,no,Argentina,2.0,5.0,UK,False,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,UK,2.0,,1.0,1,0.0,0,0,0,4.0,3.0,"£2,200.00",2.0,7.0,2.0,2.0,2.0,2.0,1
819,819,1,3,yes,Republic of Korea,2.0,4.0,UK,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,UK,3.0,,1.0,1,1.0,1,1,1,3.0,3.0,1200,4.0,3.0,2.0,1.0,2.0,1.0,3
820,820,1,3,yes,India,1.0,6.0,UK,False,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,75.0,UK,2.0,,0.0,0,0.0,0,0,0,4.0,5.0,1300,3.0,2.0,2.0,2.0,2.0,2.0,0
821,821,1,3,no,Portugal,1.0,3.0,Portugal,True,4.0,3.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,100.0,Portugal,2.0,FL_240,0.0,1,1.0,1,1,1,1.0,2.0,1100,3.0,7.0,1.0,2.0,1.0,2.0,3
822,822,1,3,yes,대한민국,2.0,2.0,South Korea,True,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,50.0,South Korea,2.0,,1.0,1,1.0,0,1,0,1.0,1.0,0,2.0,7.0,2.0,2.0,1.0,2.0,1
823,823,1,5,no,Republic of Korea,2.0,6.0,UK,True,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,99.0,UK,3.0,,0.0,0,0.0,0,0,0,4.0,2.0,800,3.0,2.0,2.0,2.0,2.0,2.0,0
824,824,1,5,yes,Portugal,1.0,5.0,India,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,India,1.0,,0.0,0,0.0,0,0,0,2.0,3.0,INR 95000,2.0,7.0,2.0,2.0,1.0,2.0,0
825,825,1,5,no,Denmark,2.0,4.0,UK,False,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,50.0,UK,3.0,,1.0,1,0.0,0,1,0,2.0,5.0,5000,4.0,1.0,2.0,2.0,2.0,1.0,1
826,826,1,5,no,영국과 북 아일랜드의 영국,1.0,5.0,South Korea,True,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,75.0,South Korea,1.0,,1.0,0,0.0,0,0,0,2.0,2.0,5500000,1.0,7.0,2.0,2.0,2.0,1.0,0
827,827,1,3,no,Argentina,2.0,3.0,Portugal,False,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,50.0,Portugal,3.0,FL_241,0.0,0,0.0,0,0,0,4.0,3.0,nao respondo,3.0,4.0,1.0,2.0,1.0,2.0,0
828,828,1,3,yes,Forenede Kongerige Storbritannien og Nordirland,2.0,4.0,Denmark,False,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,90.0,Denmark,3.0,,0.0,0,0.0,0,1,0,2.0,1.0,12000,3.0,5.0,2.0,2.0,2.0,2.0,0
829,829,1,5,yes,포르투갈,2.0,5.0,South Korea,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,South Korea,3.0,,1.0,0,1.0,1,1,0,2.0,3.0,820만원,4.0,7.0,2.0,2.0,2.0,1.0,1
830,830,1,3,no,República da Coreia,2.0,4.0,Portugal,True,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,95.0,Portugal,3.0,FL_238,0.0,0,0.0,0,0,0,4.0,2.0,400,3.0,7.0,2.0,2.0,1.0,2.0,0
831,831,1,3,yes,남아프리카,1.0,2.0,South Korea,True,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,50.0,South Korea,3.0,,1.0,1,0.0,0,0,0,1.0,1.0,2800000,4.0,5.0,2.0,2.0,2.0,2.0,1
832,832,1,5,no,India,2.0,4.0,Argentina,False,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,90.0,Argentina,2.0,,0.0,0,0.0,0,0,0,2.0,3.0,11000,2.0,3.0,2.0,2.0,1.0,2.0,0
833,833,1,3,no,Argentina,2.0,3.0,Portugal,False,4.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,87.0,Portugal,2.0,FL_241,0.0,0,1.0,0,0,1,2.0,1.0,"1,000€",3.0,7.0,2.0,2.0,1.0,2.0,1
834,834,1,5,yes,United Kingdom of Great Britain and Northern Ireland,1.0,6.0,UK,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,95.0,UK,2.0,,0.0,0,0.0,0,0,0,2.0,3.0,2500,3.0,3.0,2.0,2.0,2.0,2.0,0
835,835,1,3,no,República de Corea,1.0,5.0,Argentina,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,Argentina,1.0,,1.0,0,1.0,0,0,0,2.0,5.0,12000,1.0,7.0,2.0,2.0,2.0,2.0,0
836,836,1,3,yes,Dinamarca,2.0,2.0,Portugal,False,4.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,80.0,Portugal,2.0,FL_242,1.0,1,1.0,0,1,1,1.0,1.0,.,3.0,7.0,2.0,2.0,2.0,2.0,2
837,837,1,3,yes,Argentina,1.0,5.0,India,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,India,2.0,,1.0,1,1.0,1,1,1,1.0,1.0,10000INR,2.0,7.0,2.0,2.0,1.0,2.0,3
838,838,1,3,no,South Africa,1.0,6.0,UK,True,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,80.0,UK,2.0,,1.0,0,0.0,0,0,0,2.0,3.0,1300,3.0,3.0,2.0,2.0,2.0,2.0,0
839,839,1,5,no,Sudáfrica,1.0,5.0,Argentina,False,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,50.0,Argentina,1.0,,1.0,0,0.0,0,0,0,2.0,4.0,15000,1.0,5.0,2.0,2.0,1.0,2.0,0
840,840,1,5,no,Argentina,1.0,6.0,UK,True,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,UK,3.0,,0.0,1,1.0,1,1,1,4.0,1.0,1500,4.0,7.0,2.0,2.0,2.0,2.0,3
841,841,1,3,no,África Do Sul,2.0,3.0,Portugal,True,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,100.0,Portugal,2.0,FL_243,1.0,1,1.0,1,1,1,1.0,1.0,850€,3.0,7.0,2.0,1.0,1.0,2.0,3
842,842,1,3,no,영국과 북 아일랜드의 영국,2.0,4.0,South Korea,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,South Korea,2.0,,1.0,1,1.0,1,1,1,2.0,3.0,8200000,2.0,7.0,2.0,2.0,2.0,2.0,3
843,843,1,5,no,República da Coreia,2.0,3.0,Portugal,True,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,95.0,Portugal,2.0,FL_238,1.0,1,1.0,0,1,0,2.0,1.0,550,3.0,7.0,2.0,2.0,1.0,2.0,1
844,844,1,5,yes,인도,1.0,2.0,South Korea,True,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,50.0,South Korea,3.0,,1.0,0,0.0,0,0,0,1.0,1.0,0,4.0,7.0,2.0,2.0,1.0,2.0,0
845,845,1,3,yes,Reino Unido da Grã-Bretanha e Irlanda do Norte,2.0,4.0,Portugal,False,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,80.0,Portugal,2.0,FL_239,0.0,0,0.0,0,0,0,1.0,1.0,1100,3.0,7.0,2.0,2.0,1.0,2.0,0
846,846,1,5,yes,Portugal,1.0,3.0,India,False,3.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,28.0,India,1.0,,1.0,1,1.0,1,0,1,1.0,1.0,25000,1.0,7.0,1.0,1.0,2.0,2.0,3
847,847,1,5,yes,포르투갈,1.0,4.0,South Korea,True,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,70.0,South Korea,3.0,,0.0,0,0.0,0,0,0,1.0,1.0,0,3.0,7.0,2.0,2.0,2.0,2.0,0
848,848,1,3,no,Índia,2.0,3.0,Portugal,True,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,Portugal,3.0,FL_237,1.0,1,1.0,1,1,1,1.0,1.0,300,3.0,7.0,2.0,2.0,1.0,2.0,3
849,849,1,5,yes,Argentina,2.0,5.0,Portugal,True,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,90.0,Portugal,2.0,FL_241,1.0,1,1.0,1,1,1,2.0,2.0,700,3.0,7.0,2.0,2.0,1.0,2.0,3
850,850,1,3,no,Portugal,2.0,5.0,Portugal,False,4.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,Portugal,3.0,FL_240,1.0,1,1.0,1,1,1,2.0,2.0,0,3.0,7.0,2.0,2.0,1.0,2.0,3
851,851,1,5,no,Reino Unido da Grã-Bretanha e Irlanda do Norte,1.0,3.0,Portugal,True,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,Portugal,3.0,FL_239,1.0,1,1.0,1,0,1,1.0,1.0,750,3.0,1.0,2.0,2.0,1.0,2.0,3
852,852,1,5,no,Republic of Korea,1.0,6.0,UK,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,UK,3.0,,0.0,0,0.0,0,0,0,2.0,3.0,2000,3.0,5.0,2.0,2.0,2.0,2.0,0
853,853,1,3,no,United Kingdom of Great Britain and Northern Ireland,1.0,4.0,India,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,70.0,India,1.0,,1.0,1,1.0,1,1,1,2.0,2.0,50000,1.0,7.0,2.0,1.0,1.0,2.0,3
854,854,1,3,yes,Republic of Korea,1.0,3.0,Denmark,False,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,50.0,Denmark,3.0,,1.0,0,1.0,0,0,0,1.0,1.0,Roughly 900$,3.0,8.0,2.0,2.0,1.0,2.0,0
855,855,1,3,no,Argentina,2.0,2.0,UK,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,UK,2.0,,1.0,1,1.0,1,1,0,1.0,1.0,0,2.0,8.0,2.0,2.0,2.0,2.0,2
856,856,1,3,yes,United Kingdom of Great Britain and Northern Ireland,1.0,3.0,India,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,India,1.0,,0.0,0,0.0,0,0,0,2.0,3.0,40000,1.0,7.0,2.0,2.0,2.0,2.0,0
857,857,1,5,yes,Dinamarca,2.0,3.0,Portugal,False,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,40.0,Portugal,2.0,FL_242,0.0,0,0.0,0,0,0,4.0,2.0,,3.0,7.0,2.0,2.0,2.0,2.0,0
858,858,1,3,yes,대한민국,2.0,4.0,South Korea,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,South Korea,1.0,,1.0,1,0.0,0,0,0,4.0,2.0,5800000,1.0,7.0,2.0,2.0,2.0,2.0,1
859,859,1,3,no,India,2.0,2.0,India,True,4.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,80.0,India,1.0,,0.0,0,0.0,0,0,0,1.0,1.0,15000,2.0,8.0,2.0,2.0,1.0,1.0,0
860,860,1,3,yes,South Africa,1.0,6.0,UK,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,45.0,UK,1.0,,0.0,0,0.0,0,0,0,2.0,3.0,£22000,2.0,6.0,2.0,2.0,1.0,2.0,0
861,861,1,3,no,India,2.0,5.0,Portugal,True,4.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,89.0,Portugal,2.0,,1.0,1,1.0,1,1,1,3.0,1.0,"1300,00€",4.0,7.0,2.0,2.0,2.0,2.0,3
862,862,1,5,yes,África Do Sul,2.0,3.0,Portugal,True,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,50.0,Portugal,2.0,FL_243,1.0,1,1.0,0,1,1,2.0,2.0,1000,2.0,7.0,2.0,2.0,2.0,2.0,2
863,863,1,5,no,아르헨티나,2.0,5.0,South Korea,True,4.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,,South Korea,3.0,,1.0,1,0.0,1,0,0,2.0,2.0,500000,4.0,5.0,2.0,2.0,2.0,2.0,2
864,864,1,5,no,Portugal,2.0,4.0,India,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,75.0,India,1.0,,0.0,1,0.0,0,1,0,2.0,3.0,45000,1.0,6.0,2.0,2.0,2.0,2.0,1
865,865,1,3,no,Dinamarca,2.0,4.0,Portugal,True,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,50.0,Portugal,2.0,FL_242,1.0,1,1.0,1,1,1,2.0,,1000,2.0,7.0,2.0,2.0,2.0,2.0,3
866,866,1,5,yes,India,1.0,5.0,UK,True,4.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,88.0,UK,2.0,,0.0,0,0.0,0,1,0,1.0,1.0,2400,4.0,7.0,2.0,2.0,2.0,2.0,0
867,867,1,5,yes,Denmark,1.0,3.0,India,False,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,35.0,India,2.0,,1.0,0,1.0,0,1,0,1.0,1.0,,3.0,7.0,2.0,2.0,2.0,1.0,0
868,868,1,5,no,United Kingdom of Great Britain and Northern Ireland,2.0,5.0,UK,True,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,UK,3.0,,1.0,1,1.0,1,1,1,2.0,2.0,2500,4.0,4.0,2.0,2.0,2.0,2.0,3
869,869,1,3,yes,República da Coreia,1.0,4.0,Portugal,False,4.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,85.0,Portugal,3.0,FL_238,0.0,0,0.0,0,1,0,2.0,2.0,100,4.0,7.0,2.0,2.0,2.0,2.0,0
870,870,1,5,yes,Índia,2.0,5.0,Portugal,True,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,50.0,Portugal,1.0,FL_237,1.0,1,0.0,0,0,0,1.0,1.0,"10000,00",1.0,7.0,2.0,2.0,2.0,2.0,1
871,871,1,5,yes,Denmark,1.0,2.0,India,True,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,65.0,India,2.0,,1.0,1,1.0,1,1,1,2.0,3.0,50000,2.0,7.0,2.0,1.0,1.0,2.0,3
872,872,1,5,no,Argentina,2.0,4.0,Argentina,True,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,50.0,Argentina,3.0,,0.0,0,0.0,0,0,0,1.0,1.0,6000,3.0,7.0,2.0,2.0,2.0,2.0,0
873,873,1,5,no,Argentina,2.0,6.0,UK,False,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,80.0,UK,3.0,,0.0,0,0.0,0,0,0,2.0,5.0,,3.0,4.0,2.0,2.0,2.0,2.0,0
874,874,1,3,no,Argentina,1.0,5.0,Denmark,False,3.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,60.0,Denmark,3.0,,0.0,0,0.0,0,0,0,1.0,1.0,0,4.0,7.0,2.0,2.0,2.0,2.0,0
875,875,1,3,yes,Dinamarca,1.0,5.0,Portugal,True,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40.0,Portugal,3.0,FL_242,1.0,1,0.0,1,0,1,4.0,2.0,noa sei,3.0,6.0,2.0,2.0,2.0,2.0,3
876,876,1,5,yes,Republic of Korea,2.0,2.0,India,True,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,76.0,India,2.0,,1.0,1,1.0,1,1,0,1.0,1.0,5990,2.0,8.0,2.0,1.0,1.0,1.0,2
877,877,1,3,yes,덴마크,2.0,2.0,South Korea,True,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,South Korea,3.0,,1.0,1,1.0,1,1,0,1.0,1.0,300000,4.0,8.0,2.0,2.0,2.0,2.0,2
878,878,1,3,yes,Portugal,1.0,2.0,India,True,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,India,2.0,,1.0,0,1.0,1,0,1,1.0,1.0,5000,2.0,8.0,2.0,1.0,1.0,2.0,2
