,valid,incent_heads,incent_guess,guess_country,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score,year,gle_rgdpc
512,1,5,yes,日本,1,2,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,3,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
513,1,3,no,ロシア,2,5,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
514,1,5,no,ギリシャ,1,5,China,TRUE,3,2,4,1,4,2,2,3,3,3,3,3,4,2,4,,China,2,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
515,1,3,no,米国,2,5,China,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
516,1,3,no,中国,2,2,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
517,1,5,yes,ブラジル,2,5,China,TRUE,4,4,4,1,3,3,4,4,3,4,4,4,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
518,1,3,no,ブラジル,2,5,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,China,2,China,1,1,1,0,1,1,,,,,,,,,,2,2011,8189.3701
519,1,3,no,米国,2,5,China,TRUE,4,4,4,4,4,4,1,4,3,3,4,4,4,3,4,,China,2,China,1,1,1,1,0,0,,,,,,,,,,2,2011,8189.3701
520,1,5,yes,ロシア,1,5,China,TRUE,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,0,1,,,,,,,,,,3,2011,8189.3701
521,1,3,no,日本,1,2,China,TRUE,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,,China,3,China,0,0,0,0,1,0,,,,,,,,,,0,2011,8189.3701
522,1,5,no,ギリシャ,1,2,China,TRUE,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,,China,2,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
523,1,3,no,土耳其,2,2,China,FALSE,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,,China,2,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
524,1,5,yes,スイス,1,6,China,TRUE,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,1,China,3,China,1,0,0,1,0,1,,,,,,,,,,2,2011,8189.3701
525,1,3,no,中国,1,6,China,TRUE,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,,China,3,China,1,0,0,1,1,1,,,,,,,,,,2,2011,8189.3701
526,1,3,yes,ブラジル,2,2,China,TRUE,4,4,4,1,5,4,5,5,4,4,4,5,5,4,5,1,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
527,1,5,yes,ギリシャ,1,6,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,2,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
528,1,5,yes,中国,1,2,China,TRUE,2,1,5,2,2,5,1,1,2,5,2,2,2,2,3,1,China,2,China,1,1,1,1,0,1,,,,,,,,,,3,2011,8189.3701
529,1,3,yes,土耳其,1,6,China,TRUE,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,1,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
530,1,5,yes,スイス,2,2,China,FALSE,4,4,4,2,3,4,3,3,3,4,3,4,3,4,4,1,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
531,1,3,no,米国,1,6,China,FALSE,2,4,4,3,3,4,3,4,4,3,4,4,4,3,4,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
532,1,5,yes,ロシア,2,2,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
533,1,5,no,ロシア,2,2,China,TRUE,3,2,2,1,3,2,1,2,3,2,1,2,3,2,3,,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
534,1,3,yes,日本,1,2,China,TRUE,3,4,4,3,4,3,3,4,4,2,4,3,4,3,3,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
535,1,5,no,土耳其,2,2,China,TRUE,3,4,4,4,3,2,2,3,4,4,4,2,4,3,4,,China,3,China,0,1,1,0,1,1,,,,,,,,,,2,2011,8189.3701
536,1,3,yes,中国,1,6,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
537,1,5,no,ギリシャ,1,6,China,TRUE,4,3,3,2,2,2,2,3,3,4,3,3,4,3,4,,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
538,1,3,no,米国,1,6,China,TRUE,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
539,1,3,no,ブラジル,1,6,China,TRUE,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,,China,2,China,1,1,1,1,1,0,,,,,,,,,,2,2011,8189.3701
540,1,5,no,スイス,2,6,China,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,0,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
541,1,5,yes,スイス,2,6,China,FALSE,2,3,4,3,2,4,3,3,3,4,2,2,4,3,2,1,China,3,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
542,1,5,yes,米国,2,6,China,TRUE,2,4,4,2,3,4,4,4,4,4,4,4,4,3,3,1,China,3,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
543,1,3,no,中国,2,6,China,TRUE,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,,China,3,China,1,1,0,1,1,1,,,,,,,,,,3,2011,8189.3701
544,1,5,yes,ギリシャ,2,6,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,2,China,1,1,1,1,1,1,,,,,,,,,,3,2011,8189.3701
545,1,3,yes,ロシア,2,6,China,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,China,3,China,1,0,0,0,0,0,,,,,,,,,,0,2011,8189.3701
546,1,3,yes,Brésil,1,5,Switzerland,TRUE,4,4,4,2,3,3,3,4,3,4,3,2,4,3,3,1,Switzerland,3,Switzerland,1,1,1,0,1,0,,,,,,,,,,1,2011,44508.52
547,1,3,yes,Japon,1,5,Switzerland,TRUE,4,4,4,3,3,3,2,4,3,4,3,3,4,2,4,1,Switzerland,2,Switzerland,1,1,1,0,0,1,,,,,,,,,,2,2011,44508.52
548,1,3,no,Grèce,1,4,Switzerland,TRUE,4,4,4,4,4,4,3,4,4,3,4,3,4,3,4,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
549,1,3,no,Chine,1,5,Switzerland,FALSE,4,4,2,4,3,3,3,4,4,4,4,4,4,4,2,,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
550,1,5,yes,Russie,1,6,Switzerland,FALSE,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,1,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
551,1,3,yes,Brésil,2,5,Switzerland,TRUE,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
552,1,3,no,Etats-Unis,2,5,Switzerland,FALSE,4,4,3,2,2,3,2,4,3,4,3,4,4,4,4,,Switzerland,3,Switzerland,1,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
553,1,5,yes,Suisse,2,6,Switzerland,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Switzerland,1,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
554,1,3,yes,Chine,1,2,Switzerland,TRUE,3,4,4,2,4,4,3,3,4,4,4,4,4,3,4,1,Switzerland,2,Switzerland,1,0,1,1,1,0,,,,,,,,,,1,2011,44508.52
555,1,3,yes,Brésil,1,2,Switzerland,TRUE,4,3,2,3,2,3,2,4,3,4,2,4,4,3,2,1,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
556,1,5,no,Grèce,2,2,Switzerland,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,,Switzerland,3,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
557,1,3,yes,Etats-Unis,2,2,Switzerland,TRUE,4,3,2,1,3,3,2,4,4,4,2,2,3,2,3,1,Switzerland,3,Switzerland,1,1,1,0,0,1,,,,,,,,,,2,2011,44508.52
558,1,3,no,Russie,1,3,Switzerland,FALSE,4,4,4,2,2,4,3,3,4,4,3,2,4,2,2,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
559,1,3,no,Japon,1,3,Switzerland,TRUE,4,4,2,2,3,4,1,4,4,4,3,2,4,2,3,,Switzerland,3,Switzerland,1,0,0,0,1,0,,,,,,,,,,0,2011,44508.52
560,1,5,no,Russie,2,3,Switzerland,TRUE,4,3,3,2,2,4,2,4,4,4,3,3,4,2,4,,Switzerland,2,Switzerland,1,1,0,0,1,0,,,,,,,,,,1,2011,44508.52
561,1,5,yes,Grèce,2,5,Switzerland,FALSE,4,4,4,2,2,3,2,4,4,4,3,2,4,3,3,1,Switzerland,3,Switzerland,1,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
562,1,5,yes,Suisse,2,3,Switzerland,FALSE,4,4,3,1,3,4,3,4,4,4,3,3,4,3,4,1,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
563,1,5,no,Chine,1,6,Switzerland,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
564,1,3,yes,Japon,2,6,Switzerland,TRUE,4,4,3,4,3,2,2,4,3,4,4,4,3,4,4,1,Switzerland,2,Switzerland,1,1,1,1,0,1,,,,,,,,,,3,2011,44508.52
565,1,5,yes,Suisse,2,3,Switzerland,TRUE,4,3,3,2,2,4,2,4,4,3,2,3,3,2,3,1,Switzerland,3,Switzerland,1,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
566,1,3,yes,Turquie,2,5,Switzerland,FALSE,4,4,4,3,3,4,4,4,2,4,2,4,4,4,4,1,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
567,1,3,no,Etats-Unis,2,5,Switzerland,TRUE,4,4,3,2,2,2,1,4,3,4,4,3,4,3,4,,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
568,1,5,no,Brésil,2,6,Switzerland,TRUE,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
569,1,3,yes,Russie,2,4,Switzerland,FALSE,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,1,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
570,1,3,yes,Grèce,2,4,Switzerland,FALSE,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,1,Switzerland,3,Switzerland,1,0,0,0,1,0,,,,,,,,,,0,2011,44508.52
571,1,5,yes,Suisse,2,4,Switzerland,TRUE,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,Switzerland,3,Switzerland,0,1,0,0,1,0,,,,,,,,,,1,2011,44508.52
572,1,3,yes,Japon,2,3,Switzerland,TRUE,4,4,3,2,2,3,2,3,3,4,3,2,4,3,3,1,Switzerland,3,Switzerland,1,1,0,0,0,0,,,,,,,,,,1,2011,44508.52
573,1,5,yes,Brésil,2,3,Switzerland,FALSE,4,2,2,1,3,4,2,4,3,4,2,4,4,3,4,1,Switzerland,3,Switzerland,1,1,0,0,1,0,,,,,,,,,,1,2011,44508.52
574,1,3,yes,Chine,2,3,Switzerland,TRUE,4,5,4,3,3,4,4,1,4,4,1,5,4,4,4,1,Switzerland,3,Switzerland,1,0,1,1,1,0,,,,,,,,,,1,2011,44508.52
575,1,3,yes,Russie,2,3,Switzerland,FALSE,4,3,4,2,4,4,4,4,4,4,4,4,4,3,4,1,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
576,1,3,yes,Etats-Unis,2,6,Switzerland,FALSE,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,1,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
577,1,5,yes,Turquie,2,4,Switzerland,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
578,1,5,yes,Grèce,2,5,Switzerland,TRUE,3,4,4,2,4,2,3,4,1,4,4,3,4,3,4,1,Switzerland,2,Switzerland,1,1,0,1,0,1,,,,,,,,,,3,2011,44508.52
579,1,5,yes,Etats-Unis,2,3,Switzerland,TRUE,4,4,2,1,3,4,2,4,4,4,3,4,4,3,4,1,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
580,1,3,no,Turquie,1,5,Switzerland,TRUE,4,4,1,2,3,4,3,4,4,4,4,3,4,4,4,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
581,1,3,no,Russie,2,2,Switzerland,FALSE,4,4,4,2,2,4,2,4,4,4,2,3,4,2,4,,Switzerland,3,Switzerland,0,1,1,0,1,1,,,,,,,,,,2,2011,44508.52
582,1,5,yes,Chine,1,6,Switzerland,FALSE,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Switzerland,2,Switzerland,1,1,0,1,0,1,,,,,,,,,,3,2011,44508.52
583,1,5,no,Japon,1,6,Switzerland,TRUE,4,4,3,3,4,3,4,4,4,4,3,4,4,3,4,,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
584,1,5,yes,Grèce,2,2,Switzerland,TRUE,4,4,4,1,1,2,2,2,4,4,3,3,2,2,3,1,Switzerland,3,Switzerland,0,1,0,0,0,0,,,,,,,,,,1,2011,44508.52
585,1,3,yes,Russie,1,5,Switzerland,TRUE,4,4,3,2,3,4,5,3,4,4,4,4,4,3,4,1,Switzerland,2,Switzerland,0,0,0,0,1,0,,,,,,,,,,0,2011,44508.52
586,1,5,yes,Chine,1,6,Switzerland,TRUE,4,4,4,3,4,4,2,4,4,4,4,3,4,3,4,1,Switzerland,2,Switzerland,1,0,0,0,1,0,,,,,,,,,,0,2011,44508.52
587,1,3,no,Etats-Unis,1,6,Switzerland,TRUE,4,4,2,2,2,2,4,3,4,2,4,2,4,3,2,,Switzerland,3,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
588,1,3,no,Turquie,1,6,Switzerland,TRUE,4,4,4,4,2,3,3,4,4,3,4,4,4,3,4,,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
589,1,5,no,Suisse,2,6,Switzerland,TRUE,4,4,4,2,3,3,3,4,3,4,4,3,3,3,4,,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
590,1,3,no,Brésil,1,5,Switzerland,TRUE,4,4,4,5,4,1,1,4,4,4,4,1,4,4,4,,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
591,1,5,no,Brésil,2,4,Switzerland,TRUE,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,,Switzerland,2,Switzerland,0,1,0,0,1,0,,,,,,,,,,1,2011,44508.52
592,1,5,no,Turquie,2,4,Switzerland,FALSE,4,4,4,4,3,4,4,4,4,4,3,4,4,3,3,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
593,1,5,no,Russie,1,2,Switzerland,TRUE,2,3,2,2,1,3,2,3,4,4,1,1,3,3,2,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
594,1,3,yes,Etats-Unis,2,6,Switzerland,TRUE,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,1,Switzerland,2,Switzerland,1,0,0,1,1,1,,,,,,,,,,2,2011,44508.52
595,1,5,yes,Suisse,2,6,Switzerland,FALSE,4,4,4,2,2,4,3,4,4,4,3,4,4,3,4,1,Switzerland,3,Switzerland,0,0,0,0,1,0,,,,,,,,,,0,2011,44508.52
596,1,3,no,Grèce,1,4,Switzerland,FALSE,4,4,2,1,2,3,1,3,4,4,3,4,4,4,2,,Switzerland,2,Switzerland,1,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
597,1,3,no,Chine,2,5,Switzerland,TRUE,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
598,1,3,yes,Japon,2,5,Switzerland,FALSE,4,3,4,2,2,4,3,4,4,4,4,2,4,3,3,1,Switzerland,3,Switzerland,1,1,0,0,0,0,,,,,,,,,,1,2011,44508.52
599,1,5,no,Brésil,1,6,Switzerland,FALSE,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
600,1,3,yes,Turquie,1,4,Switzerland,TRUE,4,5,4,1,2,3,2,4,4,3,2,2,4,2,4,1,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
601,1,5,no,Etats-Unis,2,4,Switzerland,FALSE,4,4,4,3,3,4,3,4,4,3,3,4,4,3,4,,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
602,1,3,yes,Chine,2,3,Switzerland,FALSE,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
603,1,5,no,Grèce,2,6,Switzerland,FALSE,4,4,3,1,3,3,3,3,4,4,3,2,4,2,4,,Switzerland,3,Switzerland,1,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
604,1,3,yes,Turquie,1,6,Switzerland,TRUE,4,4,4,3,2,3,3,4,4,4,4,4,3,3,3,1,Switzerland,2,Switzerland,1,0,1,1,1,1,,,,,,,,,,2,2011,44508.52
605,1,5,yes,the United States,2,6,Switzerland,TRUE,4,4,3,3,4,3,4,1,4,4,4,4,4,4,2,1,Switzerland,3,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
606,1,3,no,Suisse,1,3,Switzerland,FALSE,4,3,2,2,2,2,3,4,4,4,3,3,4,3,4,,Switzerland,2,Switzerland,0,0,0,0,1,0,,,,,,,,,,0,2011,44508.52
607,1,3,no,Brésil,1,3,Switzerland,FALSE,4,4,2,2,3,3,3,4,4,3,2,4,4,3,4,,Switzerland,2,Switzerland,1,1,0,0,1,0,,,,,,,,,,1,2011,44508.52
608,1,5,no,Etats-Unis,2,4,Switzerland,TRUE,4,4,4,2,3,4,5,4,4,4,3,4,4,3,4,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
609,1,3,no,Grèce,1,4,Switzerland,TRUE,3,5,3,3,2,4,1,5,3,1,2,2,2,3,3,,Switzerland,3,Switzerland,0,0,1,0,0,0,,,,,,,,,,0,2011,44508.52
610,1,3,yes,Japon,1,4,Switzerland,TRUE,2,3,4,3,2,3,3,4,4,4,4,2,3,4,3,1,Switzerland,2,Switzerland,0,0,0,0,1,0,,,,,,,,,,0,2011,44508.52
611,1,3,no,Russie,2,4,Switzerland,TRUE,5,3,5,4,2,5,2,5,5,5,5,2,5,3,3,,Switzerland,2,Switzerland,0,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
612,1,5,yes,Japon,2,2,Switzerland,TRUE,4,4,5,2,1,4,4,4,4,4,4,4,4,4,1,1,Switzerland,3,Switzerland and Mauritius,1,1,1,1,0,0,,,,,,,,,,2,2011,44508.52
613,1,3,no,Chine,1,2,Switzerland,TRUE,3,2,3,3,3,2,2,4,4,4,4,3,3,4,4,,Switzerland,2,Switzerland,1,1,1,1,1,1,,,,,,,,,,3,2011,44508.52
614,1,3,yes,Turquie,2,2,Switzerland,FALSE,5,5,3,2,2,2,2,4,4,4,3,5,3,3,3,1,Switzerland,3,Switzerland,1,1,0,0,0,0,,,,,,,,,,1,2011,44508.52
615,1,5,yes,Etats-Unis,2,2,Switzerland,FALSE,3,3,2,2,2,2,2,3,4,4,3,3,3,3,3,1,Switzerland,2,Switzerland,0,0,0,0,0,0,,,,,,,,,,0,2011,44508.52
616,1,3,no,Suisse,2,2,Switzerland,TRUE,3,3,2,3,2,3,2,3,4,3,2,2,2,3,2,,Switzerland,2,Switzerland,0,1,0,0,1,0,,,,,,,,,,1,2011,44508.52
617,1,3,yes,China,2,4,Brazil,TRUE,4,4,4,2,3,4,3,4,4,4,4,4,4,4,4,1,Brazil,2,Brazilian,1,1,1,1,0,0,,,,,,,,,,2,2011,8658.54
618,1,3,yes,Rússia,1,5,Brazil,TRUE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,Brazil,2,Brazilian,0,1,1,0,0,1,,,,,,,,,,2,2011,8658.54
619,1,3,no,Brasil,1,5,Brazil,TRUE,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,,Brazil,2,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
620,1,5,no,Estados Unidos,2,3,Brazil,TRUE,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,,Brazil,1,Brazilian,0,0,0,0,0,0,,,,,,,,,,0,2011,8658.54
621,1,5,no,Grécia,1,2,Brazil,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Brazil,2,Brazilian,1,0,0,0,0,0,,,,,,,,,,0,2011,8658.54
622,1,5,yes,Japão,1,3,Brazil,TRUE,2,2,4,1,2,4,3,2,1,1,3,1,4,2,1,1,Brazil,1,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
623,1,5,yes,Turquia,1,3,Brazil,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Brazil,1,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
624,1,3,no,Grécia,1,4,Brazil,TRUE,4,4,2,4,4,4,2,4,4,3,4,4,4,4,4,,Brazil,2,Brazilian,1,1,1,1,1,0,,,,,,,,,,2,2011,8658.54
625,1,3,no,Suíça,2,2,Brazil,TRUE,4,4,4,2,3,4,3,4,3,4,4,5,4,4,4,,Brazil,2,Brazilian,0,1,0,0,0,0,,,,,,,,,,1,2011,8658.54
626,1,5,no,China,1,5,Brazil,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Brazil,2,Brazilian,1,1,0,0,1,1,,,,,,,,,,2,2011,8658.54
627,1,5,yes,Estados Unidos,2,4,Brazil,TRUE,3,4,4,3,3,2,4,4,4,4,4,2,4,3,2,1,Brazil,3,Brazilian,1,0,0,0,0,0,,,,,,,,,,0,2011,8658.54
628,1,3,no,Brasil,1,4,Brazil,TRUE,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,,Brazil,3,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
629,1,3,no,Rússia,2,3,Brazil,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Brazil,1,Brazilian,1,1,1,1,0,1,,,,,,,,,,3,2011,8658.54
630,1,5,no,Turquia,1,2,Brazil,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,Brazil,1,Brazilian,1,1,0,1,1,1,,,,,,,,,,3,2011,8658.54
631,1,3,no,Japão,1,4,Brazil,TRUE,3,4,2,4,3,4,2,4,4,4,4,2,4,3,4,,Brazil,3,Brazilian,1,1,0,0,0,0,,,,,,,,,,1,2011,8658.54
632,1,3,no,Suíça,2,3,Brazil,FALSE,4,4,2,1,3,4,2,4,4,4,3,3,4,2,3,,Brazil,2,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
633,1,3,no,Japão,1,2,Brazil,FALSE,2,3,4,2,3,4,2,3,4,4,4,2,4,4,2,,Brazil,3,Brazilian,1,1,1,1,1,0,,,,,,,,,,2,2011,8658.54
634,1,3,yes,China,1,3,Brazil,TRUE,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,1,Brazil,1,Brazilian,1,1,0,0,0,1,,,,,,,,,,2,2011,8658.54
635,1,5,no,Rússia,2,2,Brazil,TRUE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,Brazil,3,Brazilian,0,0,0,0,0,0,,,,,,,,,,0,2011,8658.54
636,1,5,no,Grécia,2,3,Brazil,TRUE,4,4,4,2,4,4,4,3,4,4,2,4,4,3,4,,Brazil,3,Brazilian,1,0,1,0,0,0,,,,,,,,,,0,2011,8658.54
637,1,5,no,Brasil,2,4,Brazil,TRUE,3,4,4,3,3,4,4,4,3,4,4,3,4,4,4,,Brazil,1,Brazilian,1,0,0,1,1,1,,,,,,,,,,2,2011,8658.54
638,1,3,no,Estados Unidos,1,3,Brazil,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Brazil,3,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
639,1,3,yes,Rússia,2,2,Brazil,TRUE,4,4,3,3,3,4,3,3,4,4,3,4,4,3,4,1,Brazil,2,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
640,1,3,no,Estados Unidos,1,3,Brazil,TRUE,4,4,2,2,4,4,3,4,4,4,3,4,4,3,3,,Brazil,1,Brazilian,1,1,0,1,1,1,,,,,,,,,,3,2011,8658.54
641,1,5,no,Japão,2,5,Brazil,FALSE,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,,Brazil,2,Brazilian,0,1,1,0,0,1,,,,,,,,,,2,2011,8658.54
642,1,5,no,Turquia,1,2,Brazil,FALSE,3,4,5,3,4,2,4,3,1,2,3,5,1,2,4,,Brazil,3,Brazilian,1,1,1,1,1,1,,,,,,,,,,3,2011,8658.54
643,1,3,yes,Brasil,1,3,Brazil,TRUE,4,4,4,3,3,4,5,4,4,3,3,3,4,3,4,1,Brazil,2,Brazilian,0,0,0,0,1,0,,,,,,,,,,0,2011,8658.54
644,1,3,yes,Suíça,1,5,Brazil,TRUE,4,4,4,3,4,4,3,4,4,4,4,4,4,2,4,1,Brazil,1,Brazilian,1,1,1,1,0,1,,,,,,,,,,3,2011,8658.54
645,1,3,no,Russia,1,4,Brazil,TRUE,4,4,2,1,4,4,4,4,4,4,2,4,4,2,4,,Brazil,1,Brazilian,0,0,0,0,0,0,,,,,,,,,,0,2011,8658.54
646,1,3,yes,China,2,3,Brazil,TRUE,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,Brazil,3,Brazilian,0,1,0,0,0,1,,,,,,,,,,2,2011,8658.54
